2024-09-27 18:39:46, 44.55, 0.27, 581330534, 165, 41, 1824
2024-09-27 18:39:50, 155.73, 0.29, 579233382, 537, 82, 2232
2024-09-27 18:39:55, 67.65, 0.41, 577241088, 165, 248, 2070
2024-09-27 18:40:00, 190.41, 0.33, 577241088, 577, 247, 2637
2024-09-27 18:40:04, 41.25, 0.25, 578709094, 165, 82, 1866
2024-09-27 18:40:09, 52.8, 0.32, 579233382, 165, 82, 1824
2024-09-27 18:40:14, 54.45, 0.33, 577345945, 165, 41, 1824
2024-09-27 18:40:18, 24.8, 0.2, 579233382, 124, 82, 1824
2024-09-27 18:40:23, 230.48, 0.43, 579233382, 536, 165, 2356
2024-09-27 18:40:28, 155.73, 0.29, 576611942, 537, 82, 2232
2024-09-27 18:40:32, 139.62, 0.26, 579233382, 537, 82, 2232
2024-09-27 18:40:37, 28.9, 0.05, 574724505, 578, 82, 2191
2024-09-27 18:40:42, 57.75, 0.35, 578918809, 165, 248, 2191
2024-09-27 18:40:46, 44.55, 0.27, 577241088, 165, 207, 1987
2024-09-27 18:40:51, 119.04, 0.24, 578918809, 496, 82, 2153
2024-09-27 18:40:56, 150.28, 0.26, 577241088, 578, 82, 2191
2024-09-27 18:41:01, 217.0, 0.35, 579443097, 620, 41, 2232
2024-09-27 18:41:05, 29.76, 0.06, 577031372, 496, 0, 2111
2024-09-27 18:41:10, 144.99, 0.27, 575039078, 537, 82, 2232
2024-09-27 18:41:15, 132.71, 0.23, 579443097, 577, 288, 2596
2024-09-27 18:41:19, 99.2, 0.2, 575458508, 496, 41, 2153
2024-09-27 18:41:24, 102.03, 0.19, 577660518, 537, 0, 2153
2024-09-27 18:41:29, 138.6, 0.21, 579757670, 660, 123, 2356
2024-09-27 18:41:33, 16.11, 0.03, 577136230, 537, 124, 2273
2024-09-27 18:41:38, 107.4, 0.2, 577660518, 537, 82, 2273
2024-09-27 18:41:43, 25767.36, 124.48, 612053811, 207, 41, 1904
2024-09-27 18:41:47, 1210939.47, 383.33, 605342924, 3159, 0, 4747
2024-09-27 18:41:52, 1108637.64, 371.03, 603874918, 2988, 161, 5015
2024-09-27 18:41:56, 1194468.12, 383.58, 606391500, 3114, 81, 4861
2024-09-27 18:42:01, 1081030.88, 375.88, 593808588, 2876, 81, 4585
2024-09-27 18:42:06, 1197134.55, 374.69, 605972070, 3195, 81, 4861
2024-09-27 18:42:11, 1138900.84, 386.33, 608803225, 2948, 0, 4894
2024-09-27 18:42:15, 1130773.05, 368.45, 607440076, 3069, 242, 5015
2024-09-27 18:42:20, 1294500.48, 386.88, 608174080, 3346, 80, 4975
2024-09-27 18:42:25, 1224341.58, 369.78, 606810931, 3311, 80, 5096
2024-09-27 18:42:29, 1146171.64, 372.86, 608174080, 3074, 81, 4861
2024-09-27 18:42:34, 1147468.0, 374.5, 614255820, 3064, 282, 5096
2024-09-27 18:42:39, 1172638.78, 381.47, 604818636, 3074, 80, 4975
2024-09-27 18:42:43, 1216702.08, 390.72, 609956659, 3114, 81, 4982
2024-09-27 18:42:48, 1236576.24, 374.04, 606181785, 3306, 201, 5136
2024-09-27 18:42:53, 1252686.75, 388.43, 606810931, 3225, 242, 5217
2024-09-27 18:42:57, 1184659.2, 376.8, 609117798, 3144, 242, 5249
2024-09-27 18:43:02, 1215470.4, 386.6, 609012940, 3144, 242, 5136
2024-09-27 18:43:07, 1253336.9, 388.03, 610166374, 3230, 80, 5015
2024-09-27 18:43:11, 1189267.74, 381.91, 607020646, 3114, 81, 4942
2024-09-27 18:43:16, 1169810.7, 380.55, 606391500, 3074, 282, 5402
2024-09-27 18:43:21, 1170070.74, 385.78, 613207244, 3033, 121, 4780
2024-09-27 18:43:25, 1135956.06, 364.79, 608278937, 3114, 80, 5096
2024-09-27 18:43:30, 1182517.63, 386.57, 611005235, 3059, 322, 5249
2024-09-27 18:43:35, 1199658.6, 375.48, 607754649, 3195, 81, 4942
2024-09-27 18:43:39, 1202408.82, 386.13, 608278937, 3114, 40, 4942
2024-09-27 18:43:44, 1166496.8, 375.2, 607020646, 3109, 80, 4982
2024-09-27 18:43:49, 1157878.62, 371.83, 607440076, 3114, 80, 4982
2024-09-27 18:43:53, 1173346.38, 386.86, 611634380, 3033, 81, 4861
2024-09-27 18:43:58, 1172146.94, 381.31, 622749286, 3074, 0, 4780
2024-09-27 18:44:03, 1131944.04, 378.83, 618345267, 2988, 242, 5169
2024-09-27 18:44:07, 1201070.88, 382.02, 621490995, 3144, 121, 5048
2024-09-27 18:44:12, 1281323.89, 386.99, 620337561, 3311, 80, 5096
2024-09-27 18:44:17, 1172016.18, 376.37, 620022988, 3114, 80, 5015
2024-09-27 18:44:21, 1218096.18, 386.82, 622434713, 3149, 201, 5136
2024-09-27 18:44:26, 1131137.28, 378.56, 611529523, 2988, 80, 4894
2024-09-27 18:44:31, 1268362.96, 387.76, 617925836, 3271, 80, 5056
2024-09-27 18:44:35, 1159724.0, 378.5, 622015283, 3064, 282, 5249
2024-09-27 18:44:40, 1335878.87, 389.81, 610690662, 3427, 80, 5136
2024-09-27 18:44:45, 1165800.32, 375.58, 621176422, 3104, 282, 5249
2024-09-27 18:44:49, 1220875.4, 377.98, 622644428, 3230, 80, 5015
2024-09-27 18:44:54, 1204830.77, 387.53, 599470899, 3109, 80, 4934
2024-09-27 18:44:59, 1185818.93, 376.57, 620337561, 3149, 80, 5096
2024-09-27 18:45:03, 1214958.24, 390.16, 627887308, 3114, 0, 4861
2024-09-27 18:45:08, 1195549.34, 379.66, 624007577, 3149, 80, 4982
2024-09-27 18:45:13, 1210502.88, 385.02, 621071564, 3144, 282, 5249
2024-09-27 18:45:18, 1207446.9, 378.51, 620652134, 3190, 80, 4982
2024-09-27 18:45:22, 1235953.8, 386.84, 624741580, 3195, 0, 4982
2024-09-27 18:45:27, 1170322.56, 372.24, 618450124, 3144, 282, 5402
2024-09-27 18:45:32, 1196840.43, 380.07, 624741580, 3149, 80, 4975
2024-09-27 18:45:36, 1223113.5, 379.26, 628516454, 3225, 80, 4967
2024-09-27 18:45:41, 1316747.68, 388.88, 620966707, 3386, 80, 5136
2024-09-27 18:45:46, 1199024.64, 380.16, 625370726, 3154, 0, 4982
2024-09-27 18:45:50, 1219462.56, 386.64, 622015283, 3154, 80, 5056
2024-09-27 18:45:55, 1292842.52, 381.82, 618030694, 3386, 80, 5136
2024-09-27 18:46:00, 1197120.45, 385.05, 613941248, 3109, 80, 5169
2024-09-27 18:46:04, 1211905.12, 386.08, 609117798, 3139, 442, 5523
2024-09-27 18:46:09, 1285201.28, 375.68, 620966707, 3421, 282, 5371
2024-09-27 18:46:14, 1237464.8, 387.92, 624217292, 3190, 121, 5015
2024-09-27 18:46:18, 1194069.31, 379.19, 619918131, 3149, 121, 4894
2024-09-27 18:46:23, 1274123.34, 380.79, 622749286, 3346, 80, 5096
